<html><head><meta http-equiv="Content-Type" content="text/html; charset=windows-1252">

<title>Estação - 83716</title>
   <!-- FACE BOX -->
   <script src="Esta%C3%A7%C3%A3o%20-%2083716_files/jquery.js" type="text/javascript"></script>
   <link href="Esta%C3%A7%C3%A3o%20-%2083716_files/facebox.css" media="screen" rel="stylesheet" type="text/css">

   <script src="Esta%C3%A7%C3%A3o%20-%2083716_files/facebox.js" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<body><pre>--------------------
BDMEP - INMET
--------------------
Estação           : PRESIDENTE PRUDENTE - SP (OMM: 83716)
Latitude  (graus) : -22.11
Longitude (graus) : -51.38
Altitude  (metros): 435.55
Estação Operante
Inicio de operação: 01/10/1940
Periodo solicitado dos dados: 01/01/1900 a 01/06/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html" target="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83716;07/04/1961;1200;0;;17;;;;;;
83716;08/04/1961;0000;;29.6;;10.4;4;23.84;82.75;2.333333;
83716;08/04/1961;1200;0;;18;;;;;;
83716;09/04/1961;0000;;31.5;;10;3;24.5;66.25;2;
83716;09/04/1961;1200;0;;18;;;;;;
83716;10/04/1961;0000;;31.4;;9.7;4.5;24.88;70.25;3;
83716;10/04/1961;1200;0;;19;;;;;;
83716;11/04/1961;0000;;31.7;;10;3;25.34;78;2.333333;
83716;11/04/1961;1200;0;;20;;;;;;
83716;12/04/1961;0000;;32.2;;6.5;3;25.64;81.75;2.333333;
83716;12/04/1961;1200;0;;21;;;;;;
83716;13/04/1961;0000;;32.2;;10.1;3;25.48;72;2.666667;
83716;13/04/1961;1200;6;;18;;;;;;
83716;14/04/1961;0000;;33.4;;10;4;26.16;73.75;3;
83716;14/04/1961;1200;0;;21;;;;;;
83716;15/04/1961;0000;;31.6;;9;4;24.72;86.25;2;
83716;15/04/1961;1200;0;;20.6;;;;;;
83716;16/04/1961;0000;;32.6;;10;4;25.12;74.25;2;
83716;16/04/1961;1200;10;;19;;;;;;
83716;17/04/1961;0000;;31.6;;9.6;3.5;25.76;62.75;2.333333;
83716;17/04/1961;1200;0;;20.2;;;;;;
83716;18/04/1961;0000;;31.4;;8.6;4.5;24.68;78.75;2;
83716;18/04/1961;1200;0;;19;;;;;;
83716;19/04/1961;0000;;28.4;;5.5;3.5;22.4;86.5;2.333333;
83716;19/04/1961;1200;15;;18.6;;;;;;
83716;20/04/1961;0000;;27.4;;7.3;1.5;21.2;76.5;3.666667;
83716;20/04/1961;1200;0;;15;;;;;;
83716;21/04/1961;0000;;26.6;;8.3;2;21.84;85.75;2.666667;
83716;21/04/1961;1200;0;;16.6;;;;;;
83716;22/04/1961;0000;;29.2;;7.3;1.5;21.2;86;2.333333;
83716;22/04/1961;1200;0;;17;;;;;;
83716;23/04/1961;0000;;26.4;;6.2;0.7;20.88;92.5;2.333333;
83716;23/04/1961;1200;26;;16;;;;;;
83716;24/04/1961;0000;;27.5;;5.5;1.2;22.1;92.5;2;
83716;24/04/1961;1200;10;;18;;;;;;
83716;25/04/1961;0000;;27.3;;5.4;1;21.06;88;2;
83716;25/04/1961;1200;5;;17;;;;;;
83716;26/04/1961;0000;;24.4;;8.3;1;19.48;92.25;2;
83716;26/04/1961;1200;13;;16;;;;;;
83716;27/04/1961;0000;;26;;9.5;0.5;18.72;87.5;2;
83716;27/04/1961;1200;0;;11.6;;;;;;
83716;28/04/1961;0000;;26.6;;11;0.3;18.52;75.25;2;
83716;28/04/1961;1200;0;;10;;;;;;
83716;29/04/1961;0000;;29.2;;10.9;0.7;19.44;61.75;2;
83716;29/04/1961;1200;0;;10;;;;;;
83716;30/04/1961;0000;;26.6;;11;1;18.84;67.5;3;
83716;30/04/1961;1200;0;;14;;;;;;
83716;01/05/1961;0000;;29.4;;;2.5;20.08;84.25;4.333333;
83716;01/05/1961;1200;0;;13;;;;;;
83716;02/05/1961;0000;;24;;0.9;0.5;19.88;89.75;2;
83716;02/05/1961;1200;0;;15.4;;;;;;
83716;03/05/1961;0000;;22.4;;0.8;0.5;18.64;96.25;2.333333;
83716;03/05/1961;1200;10;;17;;;;;;
83716;04/05/1961;0000;;21.7;;1.3;0.5;18.18;98.25;2.666667;
83716;04/05/1961;1200;0;;15.4;;;;;;
83716;05/05/1961;0000;;25;;5;0.2;20.36;93.75;2.333333;
83716;05/05/1961;1200;0;;16;;;;;;
83716;06/05/1961;0000;;29.7;;9.7;0.2;22.74;75;2.333333;
83716;06/05/1961;1200;0;;15.8;;;;;;
83716;07/05/1961;0000;;23.6;;10;0.6;20.72;93.75;3;
83716;07/05/1961;1200;0;;18.6;;;;;;
83716;08/05/1961;0000;;22;;1.2;0.5;18;96;2.333333;
83716;08/05/1961;1200;15.5;;15;;;;;;
83716;09/05/1961;0000;;26.4;;6.5;0.5;17.92;83.75;2;
83716;09/05/1961;1200;0;;10.6;;;;;;
83716;10/05/1961;0000;;23;;4.3;0.4;18.48;94.75;3.333333;
83716;10/05/1961;1200;0;;13;;;;;;
83716;11/05/1961;0000;;27.4;;9.9;1.6;19.76;77.75;3;
83716;11/05/1961;1200;0;;14;;;;;;
83716;12/05/1961;0000;;28.7;;7.9;4;21.14;73.75;4;
83716;12/05/1961;1200;0;;15;;;;;;
83716;13/05/1961;0000;;27.4;;4.3;2;20.28;80.75;2;
83716;13/05/1961;1200;0;;16;;;;;;
83716;14/05/1961;0000;;28.4;;9.8;1;21.18;68.5;2.666667;
83716;14/05/1961;1200;0;;16;;;;;;
83716;15/05/1961;0000;;29;;9.6;1;21.96;70.25;2.333333;
83716;15/05/1961;1200;0;;16;;;;;;
83716;16/05/1961;0000;;29.2;;9.4;4.5;22.4;84.25;2.666667;
83716;16/05/1961;1200;0;;16;;;;;;
83716;17/05/1961;0000;;30.4;;7.5;3.5;22.7;74;3.333333;
83716;17/05/1961;1200;0;;17;;;;;;
83716;18/05/1961;0000;;26;;3.9;4;19.5;92.25;2.333333;
83716;18/05/1961;1200;1;;16.5;;;;;;
83716;19/05/1961;0000;;24.6;;8.3;2.5;16.44;89;2.333333;
83716;19/05/1961;1200;0;;11.6;;;;;;
83716;20/05/1961;0000;;25;;9.2;4;16.4;70.5;2.666667;
83716;20/05/1961;1200;0;;10;;;;;;
83716;21/05/1961;0000;;22.5;;9.8;1;14.7;88.75;2;
83716;21/05/1961;1200;0;;7;;;;;;
83716;22/05/1961;0000;;27;;7.8;1;18.4;83.25;3.333333;
83716;22/05/1961;1200;0;;10;;;;;;
83716;23/05/1961;0000;;28.4;;9.6;2.5;20.36;75.75;2.333333;
83716;23/05/1961;1200;0;;14.6;;;;;;
83716;24/05/1961;0000;;27.3;;10;3.3;19.46;79.5;2;
83716;24/05/1961;1200;0;;15;;;;;;
83716;25/05/1961;0000;;26.4;;9.7;3.7;17.68;73;3.333333;
83716;25/05/1961;1200;0;;13;;;;;;
83716;26/05/1961;0000;;25.9;;8.5;3.5;17.58;75.75;4.666667;
83716;26/05/1961;1200;0;;13;;;;;;
83716;27/05/1961;0000;;26.4;;9.5;4;17.28;72.25;3.333333;
83716;27/05/1961;1200;0;;12;;;;;;
83716;28/05/1961;0000;;26.8;;9.3;2;18.36;83;2;
83716;28/05/1961;1200;0;;12;;;;;;
83716;29/05/1961;0000;;29.4;;9.7;2;19.48;68;2.333333;
83716;29/05/1961;1200;0;;12;;;;;;
