<html><head><meta http-equiv="Content-Type" content="text/html; charset=windows-1252">

<title>Estação - 83669</title>
   <!-- FACE BOX -->
   <script src="Esta%C3%A7%C3%A3o%20-%2083669_files/jquery.js" type="text/javascript"></script>
   <link href="Esta%C3%A7%C3%A3o%20-%2083669_files/facebox.css" media="screen" rel="stylesheet" type="text/css">

   <script src="Esta%C3%A7%C3%A3o%20-%2083669_files/facebox.js" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<body><pre>--------------------
BDMEP - INMET
--------------------
Estação           : SAO SIMAO - SP (OMM: 83669)
Latitude  (graus) : -21.48
Longitude (graus) : -47.55
Altitude  (metros): 617.39
Estação Operante
Inicio de operação: 01/01/1920
Periodo solicitado dos dados: 01/01/1900 a 01/06/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html" target="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83669;18/02/1961;0000;;25;;1;1.9;21.38;89.75;1;
83669;18/02/1961;1200;0.4;;19.5;;;;;;
83669;19/02/1961;0000;;27.7;;3;1.2;21.24;87.25;0.666667;
83669;19/02/1961;1200;10;;19.1;;;;;;
83669;20/02/1961;0000;;27.8;;9.2;1.5;22.28;81.25;1.666667;
83669;20/02/1961;1200;64.9;;17.8;;;;;;
83669;21/02/1961;0000;;26.8;;5.2;1.7;23.32;82;0.666667;
83669;21/02/1961;1200;0.1;;19;;;;;;
83669;22/02/1961;0000;;28.3;;5.1;1.6;23.08;85.75;2;
83669;22/02/1961;1200;2.7;;20.7;;;;;;
83669;23/02/1961;0000;;25.2;;0.4;1.4;22.22;89.25;0.333333;
83669;23/02/1961;1200;13.4;;20.4;;;;;;
83669;24/02/1961;0000;;27.4;;4.3;1.2;22.04;85.25;0.333333;
83669;24/02/1961;1200;26.2;;20;;;;;;
83669;25/02/1961;0000;;29.1;;7.6;1.7;23.18;81.5;1.333333;
83669;25/02/1961;1200;3.8;;18.9;;;;;;
83669;26/02/1961;0000;;29.2;;6.4;2.2;23.88;82.5;0.333333;
83669;26/02/1961;1200;0;;20.2;;;;;;
83669;27/02/1961;0000;;28;;4.9;2.5;23;85;2;
83669;27/02/1961;1200;0;;20.4;;;;;;
83669;28/02/1961;0000;;28.1;;4;2;23.2;87.75;2.666667;
83669;28/02/1961;1200;0;;20.3;;;;;;
83669;01/03/1961;0000;;28.1;;1.6;1.7;22.46;82.75;2.666667;
83669;01/03/1961;1200;0;;20;;;;;;
83669;02/03/1961;0000;;29.6;;6.9;2;23.36;75.25;3.666667;
83669;02/03/1961;1200;6;;19;;;;;;
83669;03/03/1961;0000;;32.3;;11.3;3.6;25.08;62.25;2.333333;
83669;03/03/1961;1200;0;;19.4;;;;;;
83669;04/03/1961;0000;;32.8;;11.1;5.3;24.86;56.5;2;
83669;04/03/1961;1200;0;;20.7;;;;;;
83669;05/03/1961;0000;;31.7;;3.7;6.3;23.14;79.75;0.333333;
83669;05/03/1961;1200;0;;18;;;;;;
83669;06/03/1961;0000;;28.6;;4;2.4;22.28;92;1.666667;
83669;06/03/1961;1200;26.2;;18.4;;;;;;
83669;07/03/1961;0000;;25;;0.8;1.3;22.04;91.5;0.666667;
83669;07/03/1961;1200;40.6;;20.3;;;;;;
83669;08/03/1961;0000;;28;;2.7;1.2;22.52;87.75;1.333333;
83669;08/03/1961;1200;3.3;;20.6;;;;;;
83669;09/03/1961;0000;;28.2;;7.1;1.4;23.16;86.25;1.333333;
83669;09/03/1961;1200;40;;20.4;;;;;;
83669;10/03/1961;0000;;31;;7.5;1.6;25.24;81.25;0.333333;
83669;10/03/1961;1200;2.5;;20.6;;;;;;
83669;11/03/1961;0000;;31.4;;8.2;2.1;24.56;83.25;1.333333;
83669;11/03/1961;1200;1.1;;20.6;;;;;;
83669;12/03/1961;0000;;30.8;;4.7;2;23.84;84.25;2;
83669;12/03/1961;1200;2.6;;21.5;;;;;;
83669;13/03/1961;0000;;30.4;;7.8;2.6;24.56;79;1.333333;
83669;13/03/1961;1200;9.1;;20;;;;;;
83669;14/03/1961;0000;;31.3;;9;2.2;23.94;79.5;2.333333;
